"","cidade_bairro","preco","cidade","bairro","cep","tipo","quartos","suites","banheiros","vagas","area_util","area_total","valor_medio_metro","cluster"
"8095","CuritibaNovo Mundo",200000,"Curitiba","Novo Mundo",81020010,1,2,0,1,1,54,72,1.40282914299853,2
"8096","CuritibaAgua Verde",1325000,"Curitiba","Agua Verde",80620150,1,4,3,5,2,228,354,0.35601609019606,2
"8097","CuritibaBatel",220000,"Curitiba","Batel",80250000,1,1,1,1,1,35,59,-0.166557716180536,2
"8098","CuritibaEcoville",3290000,"Curitiba","Ecoville",81210060,1,4,4,7,5,368,560,0.155132554627676,2
"8099","CuritibaChampagnat",749000,"Curitiba","Champagnat",80730030,1,3,1,4,2,138,211,-0.19438350623857,2
"8100","CuritibaEcoville",366768,"Curitiba","Ecoville",81280430,1,3,1,2,1,66,112,0.155132554627676,2
"8101","CuritibaAgua Verde",897000,"Curitiba","Agua Verde",80250120,1,3,3,4,2,133,133,0.35601609019606,2
"8102","CuritibaCentro",340900,"Curitiba","Centro",80020270,1,2,0,1,1,50,76,0.610945818470473,2
"8103","CuritibaAgua Verde",851620,"Curitiba","Agua Verde",80240110,1,3,1,2,2,121,330,0.35601609019606,2
"8104","CuritibaBatel",820000,"Curitiba","Batel",80240262,1,3,1,2,2,165,254,-0.166557716180536,2
"8105","CuritibaBoa Vista",325000,"Curitiba","Boa Vista",82560400,1,3,1,2,2,69,120,0.65680484212823,2
"8106","CuritibaPortao",450000,"Curitiba","Portao",80320200,1,3,1,2,1,93,143,-0.242681670098644,2
"8107","CuritibaCabral",785000,"Curitiba","Cabral",80035230,1,3,3,4,2,120,223,0.120070326886263,2
"8108","CuritibaAgua Verde",1110000,"Curitiba","Agua Verde",80620230,1,4,3,5,2,150,248,0.35601609019606,2
"8109","CuritibaBigorrilho",1200000,"Curitiba","Bigorrilho",80730180,1,3,3,5,2,215,311,0.157006899057248,2
"8110","CuritibaEcoville",975000,"Curitiba","Ecoville",81200230,1,3,1,3,2,137,223,0.155132554627676,2
"8111","CuritibaCampo Comprido",348000,"Curitiba","Campo Comprido",81020430,1,3,1,2,1,73,85,-0.212594402639083,2
"8112","CuritibaMossungue",365000000,"Curitiba","Mossungue",81200100,1,3,1,1,1,91,65,5.5332818212284,1
"8113","CuritibaPortao",320000,"Curitiba","Portao",81070050,1,2,1,2,1,80,106,-0.242681670098644,2
"8114","CuritibaSao Francisco",364500,"Curitiba","Sao Francisco",80510310,1,2,0,1,1,56,96,-0.24226739681469,2
"8115","CuritibaBigorrilho",749000,"Curitiba","Bigorrilho",80730080,1,4,3,4,2,166,275,0.157006899057248,2
"8116","CuritibaEcoville",1500000,"Curitiba","Ecoville",81210220,1,4,4,5,4,279,468,0.155132554627676,2
"8117","Campo LargoCentro",280000,"Campo Largo","Centro",83601030,1,3,1,1,1,64,95,-0.273176782660301,2
"8118","CuritibaCentro",380000,"Curitiba","Centro",80010120,1,2,0,2,0,96,96,0.610945818470473,2
"8119","CuritibaNovo Mundo",255000,"Curitiba","Novo Mundo",81050210,1,1,0,1,1,37,72,1.40282914299853,2
"8120","CuritibaMerces",430000,"Curitiba","Merces",80430210,1,2,0,1,1,57,102,-0.218963178289305,2
"8121","CuritibaCampo Comprido",260000,"Curitiba","Campo Comprido",81230170,1,3,1,2,2,63,107,-0.212594402639083,2
"8122","CuritibaPortao",325000,"Curitiba","Portao",80330000,1,2,1,2,2,110,110,-0.242681670098644,2
"8123","CuritibaJardim Botanico",320000,"Curitiba","Jardim Botanico",81020245,1,3,1,2,1,101,116,-0.255956782220209,2
"8124","CuritibaMerces",1890000,"Curitiba","Merces",80430190,1,4,2,4,3,181,314,-0.218963178289305,2
"8125","CuritibaBatel",1100000,"Curitiba","Batel",80250070,1,3,3,5,2,125,142,-0.166557716180536,2
"8126","PinhaisVargem Grande",190000,"Pinhais","Vargem Grande",83321100,1,3,1,2,1,50,50,6.2914268051976,1
"8127","CuritibaBacacheri",350000,"Curitiba","Bacacheri",82510210,1,3,1,2,2,80,90,1.12257117600166,2
"8128","CuritibaBatel",915000,"Curitiba","Batel",80420170,1,4,0,4,2,213,299,-0.166557716180536,2
"8129","CuritibaNovo Mundo",320000,"Curitiba","Novo Mundo",81010360,1,2,1,2,1,74,94,1.40282914299853,2
"8130","CuritibaCampo Comprido",215000,"Curitiba","Campo Comprido",81220190,1,2,0,1,1,49,58,-0.212594402639083,2
"8131","CuritibaBatel",640000,"Curitiba","Batel",80240270,1,3,1,3,2,179,179,-0.166557716180536,2
"8132","CuritibaJardim das Americas",203500,"Curitiba","Jardim das Americas",81520090,1,1,0,1,0,30,41,-0.208325734575518,2
"8133","CuritibaBacacheri",764000,"Curitiba","Bacacheri",82515396,1,3,1,3,2,132,216,1.12257117600166,2
"8134","CuritibaAlto da Gloria",645000,"Curitiba","Alto da Gloria",80030001,1,3,1,2,1,98,155,-0.159396553473786,2
"8135","CuritibaBacacheri",660000,"Curitiba","Bacacheri",82510180,1,3,1,2,2,95,173,1.12257117600166,2
"8136","CuritibaCIC",237900,"Curitiba","CIC",81350274,1,3,1,2,2,61,61,-0.267641745007045,2
"8137","CuritibaPortao",835000,"Curitiba","Portao",80610280,1,3,3,5,2,12827,12827,-0.242681670098644,2
"8138","CuritibaAgua Verde",498000,"Curitiba","Agua Verde",80610020,1,2,1,2,1,74,141,0.35601609019606,2
"8139","CuritibaSanta Quiteria",319900,"Curitiba","Santa Quiteria",81020430,1,3,1,3,1,73,105,-0.270579762271141,2
"8140","CuritibaCentro",185000,"Curitiba","Centro",80010080,1,2,0,2,0,70,80,0.610945818470473,2
"8141","CuritibaBatel",1600000,"Curitiba","Batel",80440220,1,2,2,3,2,140,206,-0.166557716180536,2
"8142","CuritibaAgua Verde",852044,"Curitiba","Agua Verde",80240060,1,2,1,1,2,86,86,0.35601609019606,2
"8143","CuritibaAgua Verde",409000,"Curitiba","Agua Verde",80620110,1,3,1,2,1,86,148,0.35601609019606,2
"8144","CuritibaAgua Verde",1450000,"Curitiba","Agua Verde",80620080,1,3,3,4,3,215,215,0.35601609019606,2
"8145","CuritibaBatel",290000,"Curitiba","Batel",80420130,1,1,0,1,1,48,82,-0.166557716180536,2
"8146","CuritibaBatel",850000,"Curitiba","Batel",80240330,1,3,1,2,2,130,221,-0.166557716180536,2
"8147","CuritibaBatel",1700000,"Curitiba","Batel",80240170,1,4,2,3,3,254,324,-0.166557716180536,2
"8148","CuritibaAgua Verde",350000,"Curitiba","Agua Verde",80620180,1,3,1,1,1,85,112,0.35601609019606,2
"8149","Campo LargoVila Solene",139000,"Campo Largo","Vila Solene",83607110,1,2,0,1,1,42,45,-0.271444875391757,2
"8150","CuritibaAhu",620000,"Curitiba","Ahu",80540290,1,3,1,4,3,136,221,1.62452243712246,1
"8151","CuritibaCIC",140000,"Curitiba","CIC",81250210,1,2,0,1,1,42,42,-0.267641745007045,2
"8152","CuritibaEcoville",380000,"Curitiba","Ecoville",81020430,1,3,1,2,1,70,70,0.155132554627676,2
"8153","CuritibaNovo Mundo",375238,"Curitiba","Novo Mundo",81010330,1,2,0,1,1,66,108,1.40282914299853,2
"8154","CuritibaBigorrilho",270000,"Curitiba","Bigorrilho",80730230,1,1,0,1,0,33,60,0.157006899057248,2
"8155","CuritibaBatel",1249700,"Curitiba","Batel",80250070,1,3,3,5,3,176,296,-0.166557716180536,2
"8156","CuritibaNovo Mundo",439500,"Curitiba","Novo Mundo",81050210,1,3,1,2,2,78,165,1.40282914299853,2
"8157","CuritibaCentro",1470000,"Curitiba","Centro",80250030,1,3,1,3,4,169,240,0.610945818470473,2
"8158","CuritibaAlto da Gloria",2040000,"Curitiba","Alto da Gloria",80030230,1,3,3,4,3,230,441,-0.159396553473786,2
"8159","CuritibaPortao",210000,"Curitiba","Portao",80320300,1,2,1,3,1,61,61,-0.242681670098644,2
"8160","CuritibaCIC",233000,"Curitiba","CIC",81350274,1,3,0,1,1,61,95,-0.267641745007045,2
"8161","CuritibaAgua Verde",1020000,"Curitiba","Agua Verde",80240090,1,3,1,2,2,118,242,0.35601609019606,2
"8162","ContendaJardim Esplanada",152900,"Contenda","Jardim Esplanada",83730000,1,2,0,1,1,60,60,-0.303954180287523,2
"8163","CuritibaBatel",290000,"Curitiba","Batel",80420162,1,1,0,1,1,37,82,-0.166557716180536,2
"8164","CuritibaAgua Verde",1780000,"Curitiba","Agua Verde",80240190,1,4,2,5,3,252,383,0.35601609019606,2
"8165","CuritibaNovo Mundo",332000,"Curitiba","Novo Mundo",81020050,1,3,1,2,1,73,114,1.40282914299853,2
"8166","CuritibaAgua Verde",996110,"Curitiba","Agua Verde",80250120,1,3,3,5,2,133,167,0.35601609019606,2
"8167","CuritibaBigorrilho",1099000,"Curitiba","Bigorrilho",80730320,1,3,1,3,2,169,277,0.157006899057248,2
"8168","CuritibaBigorrilho",574000,"Curitiba","Bigorrilho",80730070,1,3,1,3,1,123,182,0.157006899057248,2
"8169","CuritibaTatuquara",128000,"Curitiba","Tatuquara",81470470,1,2,0,1,1,40,40,-0.305670274987346,2
"8170","CuritibaAlto da Gloria",830000,"Curitiba","Alto da Gloria",80060272,1,3,3,5,2,225,360,-0.159396553473786,2
"8171","Campo LargoCentro",189000,"Campo Largo","Centro",83601040,1,2,0,1,1,60,109,-0.273176782660301,2
"8172","CuritibaVila Izabel",665000,"Curitiba","Vila Izabel",80320000,1,3,1,2,2,93,164,0.774648665651767,2
"8173","CuritibaCentro Civico",265000,"Curitiba","Centro Civico",80030070,1,1,0,1,1,45,57,-0.174155988148738,2
"8174","CuritibaUberaba",231525,"Curitiba","Uberaba",81580010,1,2,1,1,1,64,90,-0.270432126202608,2
"8175","CuritibaNovo Mundo",175000,"Curitiba","Novo Mundo",81020230,1,2,0,1,1,58,80,1.40282914299853,2
"8176","CuritibaAlto da Gloria",1290000,"Curitiba","Alto da Gloria",80030130,1,4,3,5,3,170,170,-0.159396553473786,2
"8177","CuritibaPinheirinho",238000,"Curitiba","Pinheirinho",81110070,1,2,0,1,1,57,65,1.33557532857388,2
"8178","CuritibaNovo Mundo",600000,"Curitiba","Novo Mundo",80000000,1,3,2,3,4,156,208,1.40282914299853,2
"8179","CuritibaCampo Comprido",320000,"Curitiba","Campo Comprido",81220190,1,3,1,2,1,67,117,-0.212594402639083,2
"8180","CuritibaAgua Verde",980000,"Curitiba","Agua Verde",80240120,1,3,1,3,2,135,206,0.35601609019606,2
"8181","CuritibaEcoville",330000,"Curitiba","Ecoville",81210310,1,3,1,1,1,69,83,0.155132554627676,2
"8182","CuritibaCentro",690000,"Curitiba","Centro",80250210,1,3,1,3,2,150,250,0.610945818470473,2
"8183","CuritibaBom Retiro",318900,"Curitiba","Bom Retiro",80520100,1,2,1,1,1,67,67,-0.262970946889121,2
"8184","CuritibaAgua Verde",460000,"Curitiba","Agua Verde",80240130,1,2,1,2,1,74,151,0.35601609019606,2
"8185","CuritibaXaxim",245000,"Curitiba","Xaxim",81830270,1,3,0,1,1,65,85,-0.281937265951283,2
"8186","CuritibaMossungue",1380000,"Curitiba","Mossungue",81200521,1,4,2,5,3,168,260,5.5332818212284,1
"8187","CuritibaCampo Comprido",315000,"Curitiba","Campo Comprido",81270530,1,2,1,2,1,92,92,-0.212594402639083,2
"8188","CuritibaEcoville",515404,"Curitiba","Ecoville",81280430,1,3,1,2,2,90,169,0.155132554627676,2
"8189","CuritibaBigorrilho",250000,"Curitiba","Bigorrilho",80730000,1,1,1,1,1,39,88,0.157006899057248,2
"8190","CuritibaFanny",265000,"Curitiba","Fanny",81690200,1,3,1,2,1,63,85,5.92637775970377,1
"8191","CuritibaEcoville",1045000,"Curitiba","Ecoville",81200100,1,3,3,4,2,129,204,0.155132554627676,2
"8192","CuritibaCabral",1262840,"Curitiba","Cabral",80035030,1,4,1,2,2,117,117,0.120070326886263,2
"8193","CuritibaAgua Verde",760000,"Curitiba","Agua Verde",80240021,1,3,1,2,2,103,150,0.35601609019606,2
"8194","CuritibaSitio Cercado",189000,"Curitiba","Sitio Cercado",81910440,1,2,0,1,1,54,54,-0.287828169441345,2
"8195","CuritibaBatel",607000,"Curitiba","Batel",80420170,1,1,1,2,2,61,100,-0.166557716180536,2
"8196","CuritibaNovo Mundo",180000,"Curitiba","Novo Mundo",81020010,1,2,0,1,1,80,80,1.40282914299853,2
"8197","CuritibaReboucas",390000,"Curitiba","Reboucas",80220080,1,3,1,3,2,115,170,-0.213187797769121,2
"8198","CuritibaCentro",279818,"Curitiba","Centro",80420120,1,1,0,1,1,35,87,0.610945818470473,2
"8199","CuritibaCentro Civico",310000,"Curitiba","Centro Civico",80530000,1,1,1,1,0,38,59,-0.174155988148738,2
"8200","CuritibaAgua Verde",720000,"Curitiba","Agua Verde",80620110,1,3,1,2,1,94,94,0.35601609019606,2
"8201","CuritibaPinheirinho",185490,"Curitiba","Pinheirinho",81820020,1,2,0,1,1,50,50,1.33557532857388,2
"8202","CuritibaCristo Rei",285000,"Curitiba","Cristo Rei",80050450,1,2,0,2,1,75,108,-0.238827454619527,2
"8203","CuritibaCabral",860000,"Curitiba","Cabral",80035170,1,3,1,4,2,125,217,0.120070326886263,2
"8204","CuritibaCabral",1830000,"Curitiba","Cabral",80035060,1,4,4,5,3,269,403,0.120070326886263,2
"8205","CuritibaCabral",3800000,"Curitiba","Cabral",80035020,1,4,4,6,5,559,739,0.120070326886263,2
"8206","CuritibaCentro",250000,"Curitiba","Centro",80410240,1,3,0,2,0,83,100,0.610945818470473,2
"8207","CuritibaAgua Verde",990000,"Curitiba","Agua Verde",80230000,1,3,1,3,2,115,115,0.35601609019606,2
"8208","CuritibaNovo Mundo",260000,"Curitiba","Novo Mundo",81020310,1,2,0,1,1,53,78,1.40282914299853,2
"8209","CuritibaAgua Verde",425000,"Curitiba","Agua Verde",80620230,1,3,1,2,2,93,122,0.35601609019606,2
"8210","CuritibaPortao",449000,"Curitiba","Portao",80330001,1,3,1,2,1,86,132,-0.242681670098644,2
"8211","CuritibaAgua Verde",508836,"Curitiba","Agua Verde",80320010,1,2,1,2,1,71,117,0.35601609019606,2
"8212","CuritibaBoa Vista",315000,"Curitiba","Boa Vista",82560530,1,2,0,1,1,70,91,0.65680484212823,2
"8213","CuritibaNovo Mundo",365000,"Curitiba","Novo Mundo",81050210,1,2,1,2,1,56,99,1.40282914299853,2
"8214","CuritibaBoa Vista",1300000,"Curitiba","Boa Vista",82540110,1,3,3,5,3,210,210,0.65680484212823,2
"8215","ColomboJardim Guaruja",139242,"Colombo","Jardim Guaruja",83407325,1,2,0,1,1,57,64,-0.324340356904535,2
"8216","CuritibaEcoville",702945,"Curitiba","Ecoville",81280340,1,3,1,2,2,109,191,0.155132554627676,2
"8217","CuritibaCapao Raso",295000,"Curitiba","Capao Raso",81150140,1,3,1,2,1,65,109,-0.2519400733679,2
"8218","CuritibaAlto da Gloria",2072000,"Curitiba","Alto da Gloria",80030230,1,4,4,6,4,230,379,-0.159396553473786,2
"8219","CuritibaVila Izabel",599000,"Curitiba","Vila Izabel",80320240,1,3,1,2,2,103,128,0.774648665651767,2
"8220","CuritibaCristo Rei",163000,"Curitiba","Cristo Rei",80050590,1,1,0,1,0,55,43,-0.238827454619527,2
"8221","CuritibaBatel",880000,"Curitiba","Batel",80420170,1,2,1,2,2,173,173,-0.166557716180536,2
"8222","CuritibaCajuru",271539,"Curitiba","Cajuru",82940150,1,3,1,2,1,55,55,-0.265348004946388,2
"8223","CuritibaBoa Vista",430000,"Curitiba","Boa Vista",82200540,1,3,1,2,1,64,98,0.65680484212823,2
"8224","CuritibaCIC",236000,"Curitiba","CIC",81350274,1,3,1,2,1,61,140,-0.267641745007045,2
"8225","CuritibaBigorrilho",1095000,"Curitiba","Bigorrilho",80730070,1,3,3,4,3,164,308,0.157006899057248,2
"8226","CuritibaAgua Verde",750000,"Curitiba","Agua Verde",80240050,1,3,1,2,2,104,178,0.35601609019606,2
"8227","CuritibaReboucas",380000,"Curitiba","Reboucas",80230120,1,2,0,1,1,150,190,-0.213187797769121,2
"8228","CuritibaAlto Boqueirao",115000,"Curitiba","Alto Boqueirao",81910440,1,2,0,1,1,45,45,-0.299581643914056,2
"8229","CuritibaAlto Boqueirao",185000,"Curitiba","Alto Boqueirao",81860160,1,3,0,1,1,66,80,-0.299581643914056,2
"8230","CuritibaBatel",1390000,"Curitiba","Batel",80420060,1,2,2,3,2,119,234,-0.166557716180536,2
"8231","CuritibaAgua Verde",512204,"Curitiba","Agua Verde",80320010,1,2,1,2,1,71,117,0.35601609019606,2
"8232","CuritibaCentro",642000,"Curitiba","Centro",80420000,1,1,0,1,1,57,135,0.610945818470473,2
"8233","CuritibaSeminario",285000,"Curitiba","Seminario",80240380,1,2,0,1,1,52,84,-0.224058770046708,2
"8234","CuritibaTatuquara",145000,"Curitiba","Tatuquara",81470470,1,2,0,1,1,43,81,-0.305670274987346,2
"8235","CuritibaBigorrilho",1195000,"Curitiba","Bigorrilho",80730000,1,5,2,4,3,331,464,0.157006899057248,2
"8236","CuritibaXaxim",289749,"Curitiba","Xaxim",81690300,1,3,1,2,1,61,61,-0.281937265951283,2
"8237","CuritibaAlto da XV",979000,"Curitiba","Alto da XV",80045110,1,3,1,2,2,134,134,-0.195423666746496,2
"8238","CuritibaBoa Vista",832500,"Curitiba","Boa Vista",82540115,1,3,1,3,2,126,209,0.65680484212823,2
"8239","CuritibaCapao Raso",394294,"Curitiba","Capao Raso",81110070,1,2,1,2,1,61,118,-0.2519400733679,2
"8240","CuritibaPortao",280000,"Curitiba","Portao",80320140,1,3,1,2,1,67,80,-0.242681670098644,2
"8241","CuritibaVila Izabel",545000,"Curitiba","Vila Izabel",80320240,1,3,1,2,2,94,176,0.774648665651767,2
"8242","CuritibaBigorrilho",552000,"Curitiba","Bigorrilho",80730330,1,3,1,2,2,84,138,0.157006899057248,2
"8243","CuritibaPortao",380000,"Curitiba","Portao",80610160,1,3,1,2,2,95,124,-0.242681670098644,2
"8244","CuritibaAgua Verde",650000,"Curitiba","Agua Verde",80240140,1,3,1,3,2,100,135,0.35601609019606,2
"8245","CuritibaJuveve",307913,"Curitiba","Juveve",80030001,1,1,0,1,1,28,28,1.72174867170529,1
"8246","CuritibaSitio Cercado",220000,"Curitiba","Sitio Cercado",81910190,1,3,0,1,0,69,69,-0.287828169441345,2
"8247","CuritibaVila Izabel",365000,"Curitiba","Vila Izabel",80320050,1,1,0,1,1,47,98,0.774648665651767,2
"8248","CuritibaChampagnat",295000,"Curitiba","Champagnat",80730230,1,1,0,1,1,45,75,-0.19438350623857,2
"8249","CuritibaCampo Comprido",207000,"Curitiba","Campo Comprido",81220190,1,2,0,1,1,46,60,-0.212594402639083,2
"8250","CuritibaCapao Raso",409000,"Curitiba","Capao Raso",81110070,1,3,1,2,2,70,148,-0.2519400733679,2
"8251","CuritibaCentro",149900,"Curitiba","Centro",80010020,1,1,0,1,0,27,42,0.610945818470473,2
"8252","CuritibaSanto Inacio",389900,"Curitiba","Santo Inacio",82010340,1,3,1,2,1,71,71,-0.186389078658246,2
"8253","CuritibaBigorrilho",380000,"Curitiba","Bigorrilho",80730370,1,2,1,1,1,81,132,0.157006899057248,2
"8254","CuritibaBatel",1500000,"Curitiba","Batel",80250070,1,4,3,5,4,200,363,-0.166557716180536,2
"8255","CuritibaPinheirinho",282000,"Curitiba","Pinheirinho",81820020,1,3,1,2,1,61,96,1.33557532857388,2
"8256","CuritibaBarigui",427800,"Curitiba","Barigui",82010340,1,3,1,2,2,71,85,-0.129065081566365,2
"8257","CuritibaBoqueirao",240000,"Curitiba","Boqueirao",81750300,1,2,0,1,1,63,92,-0.269022630738485,2
"8258","CuritibaEcoville",2203000,"Curitiba","Ecoville",81200525,1,4,4,6,4,244,401,0.155132554627676,2
"8259","CuritibaBigorrilho",2900000,"Curitiba","Bigorrilho",80730070,1,3,3,6,4,542,542,0.157006899057248,2
"8260","CuritibaCIC",195000,"Curitiba","CIC",81310000,1,3,0,1,1,57,67,-0.267641745007045,2
"8261","CuritibaUberaba",275000,"Curitiba","Uberaba",81560240,1,2,1,2,1,68,83,-0.270432126202608,2
"8262","CuritibaPortao",270000,"Curitiba","Portao",80610280,1,2,1,3,1,62,62,-0.242681670098644,2
"8263","CuritibaBacacheri",270000,"Curitiba","Bacacheri",82510300,1,2,1,2,1,64,64,1.12257117600166,2
"8264","CuritibaBatel",3101000,"Curitiba","Batel",80420060,1,3,3,5,2,233,407,-0.166557716180536,2
"8265","CuritibaVila Izabel",330000,"Curitiba","Vila Izabel",80320040,1,2,1,2,1,75,95,0.774648665651767,2
"8266","CuritibaVila Izabel",265000,"Curitiba","Vila Izabel",80240280,1,2,0,1,1,43,78,0.774648665651767,2
"8267","CuritibaEcoville",2350000,"Curitiba","Ecoville",81200110,1,4,4,5,4,285,444,0.155132554627676,2
"8268","CuritibaPortao",200000,"Curitiba","Portao",81070000,1,2,1,2,1,53,83,-0.242681670098644,2
"8269","CuritibaCentro",130000,"Curitiba","Centro",80230090,1,1,0,1,0,32,32,0.610945818470473,2
"8270","CuritibaCentro",582000,"Curitiba","Centro",80250220,1,2,0,1,1,60,60,0.610945818470473,2
"8271","CuritibaEcoville",380000,"Curitiba","Ecoville",81280320,1,2,1,2,1,85,146,0.155132554627676,2
"8272","CuritibaAgua Verde",445000,"Curitiba","Agua Verde",80620150,1,2,1,2,1,85,132,0.35601609019606,2
"8273","CuritibaUberaba",260000,"Curitiba","Uberaba",81580010,1,2,1,2,1,75,101,-0.270432126202608,2
"8274","CuritibaCabral",1275000,"Curitiba","Cabral",80035090,1,4,2,2,1,245,245,0.120070326886263,2
"8275","CuritibaCIC",145000,"Curitiba","CIC",81270103,1,2,0,1,1,39,45,-0.267641745007045,2
"8276","CuritibaVila Izabel",345000,"Curitiba","Vila Izabel",80320050,1,1,0,1,1,33,77,0.774648665651767,2
"8277","CuritibaAgua Verde",230000,"Curitiba","Agua Verde",80610010,1,3,0,1,1,67,99,0.35601609019606,2
"8278","CuritibaVila Izabel",490000,"Curitiba","Vila Izabel",80320240,1,3,1,3,1,107,152,0.774648665651767,2
"8279","CuritibaVila Izabel",535400,"Curitiba","Vila Izabel",80320070,1,3,1,2,2,99,113,0.774648665651767,2
"8280","CuritibaReboucas",347162,"Curitiba","Reboucas",80230000,1,1,0,1,0,48,48,-0.213187797769121,2
"8281","CuritibaPortao",290000,"Curitiba","Portao",80610280,1,2,1,2,1,54,97,-0.242681670098644,2
"8282","CuritibaMossungue",3500000,"Curitiba","Mossungue",81210000,1,4,4,7,5,336,400,5.5332818212284,1
"8283","CuritibaCampina do Siqueira",575000,"Curitiba","Campina do Siqueira",80740120,1,2,1,2,2,119,210,1.3348364186396,2
"8284","CuritibaCabral",305000,"Curitiba","Cabral",80035120,1,2,1,3,1,72,127,0.120070326886263,2
"8285","CuritibaMossungue",960000,"Curitiba","Mossungue",81210000,1,3,3,4,2,125,179,5.5332818212284,1
"8286","CuritibaBacacheri",392384,"Curitiba","Bacacheri",82520760,1,3,1,2,1,82,123,1.12257117600166,2
"8287","Campo LargoJardim Iruama",139990,"Campo Largo","Jardim Iruama",83603123,1,2,0,1,1,43,43,-0.258591969675523,2
"8288","CuritibaAgua Verde",1680000,"Curitiba","Agua Verde",80240021,1,4,4,6,4,350,557,0.35601609019606,2
"8289","CuritibaBigorrilho",399000,"Curitiba","Bigorrilho",80730070,1,3,1,1,2,71,128,0.157006899057248,2
"8290","CuritibaCampo Comprido",700000,"Curitiba","Campo Comprido",80740590,1,3,1,4,2,113,196,-0.212594402639083,2
"8291","CuritibaAgua Verde",495000,"Curitiba","Agua Verde",80610040,1,2,1,2,2,75,141,0.35601609019606,2
"8292","CuritibaVila Izabel",984000,"Curitiba","Vila Izabel",80320050,1,2,2,3,3,131,221,0.774648665651767,2
"8293","CuritibaCabral",675000,"Curitiba","Cabral",80035230,1,4,2,4,2,121,224,0.120070326886263,2
"8294","CuritibaEcoville",690000,"Curitiba","Ecoville",81280350,1,3,1,3,2,113,144,0.155132554627676,2
"8295","CuritibaPortao",250000,"Curitiba","Portao",81070000,1,2,0,1,1,49,49,-0.242681670098644,2
"8296","CuritibaBatel",2550000,"Curitiba","Batel",80420060,1,4,4,6,5,449,570,-0.166557716180536,2
"8297","CuritibaEcoville",625000,"Curitiba","Ecoville",81210000,1,3,1,1,2,113,113,0.155132554627676,2
"8298","CuritibaCristo Rei",580000,"Curitiba","Cristo Rei",80050350,1,4,1,3,2,116,182,-0.238827454619527,2
"8299","CuritibaEcoville",840000,"Curitiba","Ecoville",81200452,1,3,3,3,3,166,220,0.155132554627676,2
"8300","CuritibaGuaira",261000,"Curitiba","Guaira",80630010,1,1,0,1,1,32,41,-0.250061882655887,2
